0,1,2,3,4,5,6,7,8,9,10,11,12,file
-504.16464,61.134544,-7.0351286,5.439366,0.47721606,-0.051696945,-18.563354,-6.2473884,-11.348382,-6.5739613,-1.1545514,-10.328526,-2.2561927,data\processed_audio\Actor_13\03-01-03-02-01-02-13.wav
-483.63528,43.276546,-8.614754,-0.9825488,-9.2106905,0.91936994,-20.264801,-9.808962,-11.590498,-7.371282,-1.8746179,-9.845716,-2.8357813,data\processed_audio\Actor_13\03-01-03-02-02-01-13.wav
-407.19965,70.53143,-14.390802,-0.47839934,-13.234291,0.23238376,-26.18693,-13.367058,-16.104406,-9.772836,-2.3981655,-12.960151,-5.027462,data\processed_audio\Actor_13\03-01-03-02-02-02-13.wav
-712.2387,71.62495,18.92704,13.418656,12.966925,3.8602204,1.642446,-3.7233193,0.4069439,0.7008001,4.3685384,-1.8980479,4.1995487,data\processed_audio\Actor_13\03-01-04-01-01-01-13.wav
-718.98773,68.95365,16.485697,12.324834,14.815413,3.4788435,-3.2080607,-5.9538245,0.3976065,0.18759009,3.038649,-4.3590245,4.9173427,data\processed_audio\Actor_13\03-01-04-01-01-02-13.wav
-723.44556,67.379364,13.825277,10.533721,13.470022,2.966729,-1.0863969,-4.9379115,0.91890264,-0.9480299,2.8936908,-2.5637338,4.4180717,data\processed_audio\Actor_13\03-01-04-01-02-01-13.wav
-681.4783,75.332565,12.144958,10.505091,8.970859,1.2274629,-6.1325774,-7.6439185,-3.8351307,-0.69861746,0.68004316,-5.0121236,5.967365,data\processed_audio\Actor_13\03-01-04-01-02-02-13.wav
-666.9859,69.743355,2.0138736,13.963681,8.924937,0.61956304,-6.190789,-5.7297215,-3.5673635,-2.060223,0.96035486,-4.141747,5.4035583,data\processed_audio\Actor_13\03-01-04-02-01-01-13.wav
-677.33795,60.635147,8.810932,15.8081665,8.84467,2.6583247,-6.074509,-3.8242176,-0.12436041,-1.3606712,1.4500991,-2.3237467,2.9962158,data\processed_audio\Actor_13\03-01-04-02-01-02-13.wav
-688.2532,68.13728,14.671494,8.242944,9.694254,2.5688663,-1.116358,-3.8569884,-2.7890892,-2.3503196,3.5628636,-2.8160794,5.894387,data\processed_audio\Actor_13\03-01-04-02-02-01-13.wav
-717.75476,60.614136,20.87369,15.327541,14.751934,4.2196355,2.1430917,-2.021115,0.7885345,-2.008982,3.413568,-1.999145,4.1466594,data\processed_audio\Actor_13\03-01-04-02-02-02-13.wav
-584.1238,66.454636,-4.8206706,13.789313,4.548926,-3.1367285,-2.9001014,-4.9240036,-11.393968,-2.7463498,-2.348963,-5.3728313,6.9264727,data\processed_audio\Actor_13\03-01-05-01-01-01-13.wav
-507.6902,67.52108,-8.023418,10.938398,0.6128997,-4.0573587,-5.696442,-6.766055,-13.390696,-2.6283803,-2.6947143,-7.3072057,5.0857677,data\processed_audio\Actor_13\03-01-05-01-01-02-13.wav
-524.1107,64.296,-6.4303823,13.200885,5.0402174,-2.4416134,-6.551298,-5.800356,-19.587048,-2.2759132,-3.2622972,-8.468801,5.4220552,data\processed_audio\Actor_13\03-01-05-01-02-01-13.wav
-517.9508,58.340286,-9.021571,10.161893,0.8656024,-4.2057304,-8.175581,-9.183434,-17.887747,-4.159744,-3.987435,-9.408556,3.0713515,data\processed_audio\Actor_13\03-01-05-01-02-02-13.wav
-213.28145,36.301834,-25.379105,-3.3636396,-19.425745,-10.472974,-20.75222,-10.063291,-17.777584,-8.202463,-1.6018953,-11.203009,-6.237462,data\processed_audio\Actor_13\03-01-05-02-01-01-13.wav
-405.94034,40.360767,-5.1438622,7.290294,-0.29341322,-7.7164063,-7.092336,-0.23972063,-8.75447,-0.6531306,-0.30985764,-6.119241,0.44157833,data\processed_audio\Actor_13\03-01-05-02-01-02-13.wav
-327.081,33.706768,-18.429743,-4.484412,-13.660141,-5.2197986,-16.113333,-7.9140577,-15.323603,-6.4814672,0.400533,-5.6833925,-1.3817787,data\processed_audio\Actor_13\03-01-05-02-02-01-13.wav
-201.29527,17.169697,-29.099663,-14.010565,-30.789133,-7.638966,-22.043291,-10.631072,-15.483663,-10.034372,-1.0213441,-8.989665,-10.485041,data\processed_audio\Actor_13\03-01-05-02-02-02-13.wav
-667.6018,58.428864,6.333211,10.6815,9.075503,1.2331918,-5.813527,-1.1426227,-3.0659478,-0.15075961,1.3827215,-5.23964,2.9061058,data\processed_audio\Actor_13\03-01-06-01-01-01-13.wav
-699.3764,52.86765,13.17016,13.56348,10.4414215,4.378252,-0.7556864,1.4234147,1.8420594,1.3209019,3.5704331,-2.0020776,3.0775118,data\processed_audio\Actor_13\03-01-06-01-01-02-13.wav
-597.86127,57.93789,5.7484126,11.000441,7.918935,1.3792017,-5.9124584,-1.6237758,-7.0685086,-1.0186641,0.26206347,-5.638554,4.395314,data\processed_audio\Actor_13\03-01-06-01-02-01-13.wav
-621.48706,62.185272,6.5977297,12.486972,7.109498,3.5579457,-4.492013,-0.30997363,-6.0107365,3.2722962,3.6901631,-1.6201494,6.2828736,data\processed_audio\Actor_13\03-01-06-01-02-02-13.wav
-660.52527,54.736397,9.829552,10.622213,6.6695113,1.8339076,-3.4168277,-0.6244415,-2.1053023,-0.8183207,2.273513,-4.516635,2.324388,data\processed_audio\Actor_13\03-01-06-02-01-01-13.wav
-362.51382,55.28679,-10.570011,3.3634717,-6.2943187,-9.8515215,-21.336765,-7.018448,-9.764193,-11.574389,-4.1534333,-10.652185,-6.063163,data\processed_audio\Actor_13\03-01-06-02-01-02-13.wav
-404.06918,56.7045,-4.5755386,0.6455176,-6.231933,-8.792871,-16.419676,-6.075642,-15.505005,-7.4558616,-3.5880911,-11.303749,-3.1147964,data\processed_audio\Actor_13\03-01-06-02-02-01-13.wav
-643.16547,53.89005,5.760152,11.56938,8.163769,2.926869,-3.7107499,-0.3305561,-5.9003043,0.008509707,-0.5899148,-4.4036903,2.798818,data\processed_audio\Actor_13\03-01-06-02-02-02-13.wav
-730.48645,66.544106,8.478914,13.655062,13.361637,1.7132869,3.5048773,-3.7311847,-0.77804136,1.836484,2.5903423,-0.54383725,7.7605844,data\processed_audio\Actor_13\03-01-07-01-01-01-13.wav
-729.3846,65.03118,10.909742,14.182976,11.104075,0.24350081,3.940696,-4.174187,0.9218829,1.6464258,3.998749,-0.97576773,7.4099107,data\processed_audio\Actor_13\03-01-07-01-01-02-13.wav
-711.5829,67.01601,14.6868305,11.038282,14.600803,2.1117933,1.126528,-4.041312,1.0708883,0.8876746,4.2318873,-1.6187428,6.611743,data\processed_audio\Actor_13\03-01-07-01-02-01-13.wav
-707.34564,61.85988,13.018718,10.367757,8.273859,0.86529607,-1.5630647,-2.8717537,0.108752005,-1.1170293,4.38547,-2.1406128,5.517633,data\processed_audio\Actor_13\03-01-07-01-02-02-13.wav
-637.06335,56.95063,8.27787,11.719659,6.1880307,-1.2211729,-4.8417797,-1.36327,-1.8514552,0.3325688,1.2196769,-2.7312732,2.17843,data\processed_audio\Actor_13\03-01-07-02-01-01-13.wav
-621.9338,66.235245,4.46161,12.701788,4.319843,-0.12681389,-4.515049,-6.0513687,-3.7291782,-0.30182448,0.19350109,-2.4529939,4.590644,data\processed_audio\Actor_13\03-01-07-02-01-02-13.wav
-703.3533,68.8843,17.725872,9.583815,9.499483,2.5993547,2.7351787,-3.8182971,-0.7049015,-0.8730581,2.5586987,-1.1881555,7.0291715,data\processed_audio\Actor_13\03-01-07-02-02-01-13.wav
-637.75433,75.018654,5.4511,10.440903,4.1302915,0.56276155,-3.7997344,-4.0103364,-5.3718004,-1.8157161,3.2575796,-3.5553155,4.9237137,data\processed_audio\Actor_13\03-01-07-02-02-02-13.wav
-593.97327,60.36509,-2.5082474,3.5184615,-1.7679253,0.45310885,-11.691949,-8.121192,-6.357191,-3.4447966,-1.3776984,-4.8484416,0.32292598,data\processed_audio\Actor_13\03-01-08-01-01-01-13.wav
-655.4607,57.45067,0.34184328,2.677226,1.0373731,2.5212727,-6.861464,-4.2342534,-8.221387,-3.2654161,3.1501381,-5.672895,0.019832052,data\processed_audio\Actor_13\03-01-08-01-01-02-13.wav
-691.9957,57.42072,5.558167,7.586663,2.9201303,1.77156,-4.3652396,-6.2650414,-5.154083,-1.7070794,1.970143,-4.991229,2.9322746,data\processed_audio\Actor_13\03-01-08-01-02-01-13.wav
-676.3801,46.60828,0.7909866,6.58517,-0.52915883,1.5995303,-5.7493186,-5.476784,-4.3401074,-3.0999668,1.0111784,-3.4867234,1.2094727,data\processed_audio\Actor_13\03-01-08-01-02-02-13.wav
-559.67,61.350822,-2.0820868,7.933655,1.0455476,-1.231032,-11.425962,-4.866069,-7.6518455,-3.4167416,-0.11612958,-8.765147,-2.17128,data\processed_audio\Actor_13\03-01-08-02-01-01-13.wav
-642.48645,56.541622,6.839785,10.397667,8.82518,4.737885,-4.806834,-2.144114,-1.5380121,-0.56983006,1.3979915,-1.0554646,2.7971532,data\processed_audio\Actor_13\03-01-08-02-01-02-13.wav
-527.0492,60.355907,0.90825415,4.2936053,3.1146188,2.1902094,-11.151452,-7.6382074,-8.906188,-2.724403,-2.7683814,-7.3958735,1.0686938,data\processed_audio\Actor_13\03-01-08-02-02-01-13.wav
-478.4963,75.29008,0.87212265,5.1099014,1.8356434,1.0924006,-12.132103,-9.068468,-12.075842,-5.2544518,-6.033614,-9.361207,-2.6196897,data\processed_audio\Actor_13\03-01-08-02-02-02-13.wav
-755.7826,39.88965,10.830864,8.541473,-2.6025772,-6.6064773,-1.0579346,-8.438991,-1.807779,-3.4295716,0.2430071,-5.049101,-1.1051108,data\processed_audio\Actor_14\03-01-01-01-01-01-14.wav
-749.49286,39.465897,10.287723,8.963471,-1.3460821,-4.8779364,-2.2946267,-8.144385,1.0918994,-2.9974077,-0.26459947,-5.9617395,-0.26826084,data\processed_audio\Actor_14\03-01-01-01-01-02-14.wav
-728.98724,38.756332,6.9174757,7.102836,-2.4948077,-3.0964966,-4.7411075,-9.483387,-0.77335054,-2.9333324,-1.3928108,-5.560211,-0.885808,data\processed_audio\Actor_14\03-01-01-01-02-01-14.wav
-726.1515,43.17805,7.2473555,5.898354,-5.7731166,-2.80507,-4.584305,-9.793126,-0.11398097,-4.2884045,-0.9485204,-4.9490085,-1.024293,data\processed_audio\Actor_14\03-01-01-01-02-02-14.wav
-605.7875,68.79125,2.413686,11.951609,-11.205331,-15.682586,-14.333943,-14.522993,-7.666549,-10.22566,-6.1500554,-11.443682,-8.529256,data\processed_audio\Actor_14\03-01-02-01-01-01-14.wav
-771.4277,36.22793,13.424877,9.965174,1.6547315,-3.7345743,-1.1914,-6.39029,-1.3815827,-5.634524,0.3284,-6.371503,-1.6062368,data\processed_audio\Actor_14\03-01-02-01-01-02-14.wav
-715.1412,25.201975,7.4903383,7.213088,-5.1385226,-3.6617556,-6.8957458,-8.5105,-3.1878066,-6.556746,-3.9156404,-7.4185038,-3.3891091,data\processed_audio\Actor_14\03-01-02-01-02-01-14.wav
-582.07605,57.77651,7.418985,14.569153,-11.417133,-10.46157,-12.035936,-20.111237,-6.849538,-12.936874,-7.926445,-16.70912,-7.99095,data\processed_audio\Actor_14\03-01-02-01-02-02-14.wav
-774.147,39.379246,12.043173,6.128168,-0.9644666,-4.890562,-1.4660023,-7.4868174,-0.6227281,-1.9886369,0.15121743,-6.1805134,-0.91770923,data\processed_audio\Actor_14\03-01-02-02-01-01-14.wav
-766.1302,30.201181,8.56603,7.4165463,-0.40357873,-6.297,-3.4697032,-7.2288227,-2.8976517,-5.6167345,-1.636335,-7.829135,-2.4656725,data\processed_audio\Actor_14\03-01-02-02-01-02-14.wav
-772.52545,37.64228,13.231952,2.0398965,-1.4735904,-1.7711868,-4.364873,-8.322327,-1.6410056,-2.5994594,-0.35669106,-3.8033626,-1.7574781,data\processed_audio\Actor_14\03-01-02-02-02-01-14.wav
-741.90155,35.290142,11.595732,5.6424723,-3.3801124,-4.864806,-5.824122,-10.009404,0.3606208,-6.8803144,-1.3840095,-5.6081514,-2.8516228,data\processed_audio\Actor_14\03-01-02-02-02-02-14.wav
-483.16147,35.195698,-21.236752,13.027259,-11.711176,-19.955206,-6.3507433,-17.71086,-2.524031,-8.171556,-9.147053,1.8898723,-9.471101,data\processed_audio\Actor_14\03-01-03-01-01-01-14.wav
-412.0512,52.49982,-21.327003,0.49578318,-12.4277525,-22.509317,-10.157831,-18.928532,-3.335957,-10.097443,-11.834466,-6.4686894,-17.958357,data\processed_audio\Actor_14\03-01-03-01-01-02-14.wav
-494.85788,44.973717,-16.195894,7.381616,-12.315948,-19.969032,-22.081024,-20.830603,-2.7200048,-14.670615,-9.530761,-5.947683,-8.093553,data\processed_audio\Actor_14\03-01-03-01-02-01-14.wav
-437.30682,51.555897,-17.158752,3.8693082,-12.547352,-23.412432,-17.161541,-25.15269,-9.755731,-15.829193,-15.642377,-7.365639,-15.681233,data\processed_audio\Actor_14\03-01-03-01-02-02-14.wav
-321.5812,33.13383,-55.111675,-3.0219378,-23.89243,-36.60074,-6.9269876,-24.99513,-10.169849,-4.491019,-19.381716,13.260912,-2.0720298,data\processed_audio\Actor_14\03-01-03-02-01-01-14.wav
-342.52042,31.094538,-51.33559,1.3482233,-23.630861,-28.47584,-9.334864,-27.550083,-3.8994,-12.340064,-14.107119,2.3150485,-15.021493,data\processed_audio\Actor_14\03-01-03-02-01-02-14.wav
-334.76395,18.549534,-63.746586,-2.5551887,-20.267004,-38.345604,-12.508379,-31.606333,-5.142431,-8.383931,-15.21726,8.301161,-2.7986498,data\processed_audio\Actor_14\03-01-03-02-02-01-14.wav
-388.80505,18.28973,-42.78504,-1.0920581,-13.649907,-31.623075,-8.414389,-26.98715,-8.905929,-9.9726925,-11.98069,8.944835,8.478101,data\processed_audio\Actor_14\03-01-03-02-02-02-14.wav
-702.87836,45.384487,12.593402,14.770626,-1.6562841,-5.270541,-5.4742804,-7.9986186,-1.9880947,-5.571511,-0.28753757,-2.9162624,-0.9689866,data\processed_audio\Actor_14\03-01-04-01-01-01-14.wav
-696.9347,45.5685,6.7236133,7.678811,-4.4222903,-4.598066,-6.018953,-7.732307,-1.4067451,-6.761548,-3.0250096,-5.105267,-4.003968,data\processed_audio\Actor_14\03-01-04-01-01-02-14.wav
-683.7504,35.309242,6.321879,11.378179,-5.2827387,-5.044965,-6.855835,-11.020759,0.6870213,-5.3179445,-1.0973048,-4.1382174,-1.2857573,data\processed_audio\Actor_14\03-01-04-01-02-01-14.wav
-649.7719,47.45239,10.603129,12.27028,-4.871621,-3.310126,-10.387643,-11.467417,-2.0834682,-6.9246354,-2.9700277,-3.737963,-2.258946,data\processed_audio\Actor_14\03-01-04-01-02-02-14.wav
-482.31836,59.95111,-11.331992,10.641631,-20.8651,-10.798059,-20.548405,-23.88893,-6.2786016,-8.461989,-5.3371615,-4.712101,-10.598053,data\processed_audio\Actor_14\03-01-04-02-01-01-14.wav
-677.16113,42.365143,-4.205957,10.012569,-5.5665092,-6.2575693,-8.035781,-11.398506,-2.8320353,-1.428803,-3.5143054,-0.8923401,-3.4462285,data\processed_audio\Actor_14\03-01-04-02-01-02-14.wav
-511.46143,60.80336,-12.959401,7.8033466,-20.702984,-14.819213,-20.350878,-24.675093,-8.396027,-10.508548,-10.751959,-3.0791614,-10.72761,data\processed_audio\Actor_14\03-01-04-02-02-01-14.wav
-493.1165,48.776768,-23.654165,11.222818,-19.604258,-23.793406,-14.775854,-30.64388,-6.6505427,-8.416854,-17.362778,3.3803449,-14.226692,data\processed_audio\Actor_14\03-01-04-02-02-02-14.wav
-457.80887,53.789135,-13.169305,7.1052084,-22.265888,-12.551657,-11.532969,-17.170626,-6.294756,-13.243126,-11.817733,-10.822158,-7.8095255,data\processed_audio\Actor_14\03-01-05-01-01-01-14.wav
-428.19623,59.747196,-16.154032,6.2791553,-22.840086,-17.494999,-7.6478686,-19.005646,-9.124144,-8.054805,-4.8006067,-8.207843,-6.035221,data\processed_audio\Actor_14\03-01-05-01-01-02-14.wav
-428.3161,47.77734,-18.696863,10.597054,-25.825329,-20.078672,-10.818233,-26.010426,-10.424963,-12.36926,-6.7522807,-8.886609,-10.735162,data\processed_audio\Actor_14\03-01-05-01-02-01-14.wav
-443.3221,46.22397,-20.881218,-0.84591675,-24.222069,-18.802448,-11.821771,-24.19886,-11.833053,-9.730238,-9.334864,-11.89442,-7.1579266,data\processed_audio\Actor_14\03-01-05-01-02-02-14.wav
-261.2063,49.570683,-49.794033,-5.0482874,-34.266712,-25.934608,-6.752276,-23.405197,-10.626927,-7.662672,-10.081373,3.793797,-5.5244193,data\processed_audio\Actor_14\03-01-05-02-01-01-14.wav
-297.06506,39.651386,-47.839554,-6.8943725,-34.897243,-26.545427,-6.7519193,-25.28087,-6.279642,-4.637264,-6.53883,7.966922,-4.5058093,data\processed_audio\Actor_14\03-01-05-02-01-02-14.wav
-256.01468,35.977467,-58.087875,-19.976067,-39.710686,-29.47226,-7.124032,-33.746277,-6.8896384,-5.4402614,-1.6686743,9.052518,-4.339068,data\processed_audio\Actor_14\03-01-05-02-02-01-14.wav
-309.1231,40.111492,-34.924923,-5.428901,-34.30028,-20.986721,-6.69062,-30.932964,-8.646245,-11.807203,-10.82268,-2.316951,-9.839635,data\processed_audio\Actor_14\03-01-05-02-02-02-14.wav
-710.9213,37.841644,9.326872,16.14744,-0.8660362,-4.1812186,-7.067567,-9.912072,-2.5067825,-5.8692226,-4.5844593,-5.6023135,0.6900224,data\processed_audio\Actor_14\03-01-06-01-01-01-14.wav
-664.83014,35.547565,0.15272701,9.884253,-4.4819417,-1.6946156,-5.22639,-8.858396,1.0447112,-3.5942264,-3.0111675,-3.6267474,-0.13208611,data\processed_audio\Actor_14\03-01-06-01-01-02-14.wav
-653.82025,42.735294,7.4693704,9.392329,-3.735058,-4.106941,-11.43139,-11.240528,-0.7473632,-9.829119,-4.4782352,-4.0726943,-2.237949,data\processed_audio\Actor_14\03-01-06-01-02-01-14.wav
-606.0088,42.5476,-6.0799823,12.187268,-4.866713,-9.483255,-17.67603,-16.145334,0.77837175,-8.848525,-7.363527,-5.0486236,-0.636342,data\processed_audio\Actor_14\03-01-06-01-02-02-14.wav
-325.307,14.436921,-55.584976,-7.4286213,-25.714693,-26.126814,-9.906399,-30.596779,-8.345565,-4.5607834,-5.538116,20.670588,12.402112,data\processed_audio\Actor_14\03-01-06-02-01-01-14.wav
-325.8421,14.84153,-49.59881,-2.5390155,-16.691895,-29.138788,-6.8375697,-26.107327,-7.3816457,-3.412592,-10.400937,17.48609,10.688567,data\processed_audio\Actor_14\03-01-06-02-01-02-14.wav
-387.84912,21.62715,-43.28179,-7.038298,-24.999538,-27.409264,-12.675996,-33.976013,-7.8325744,-13.3874855,-24.327715,-1.7237074,-3.0539308,data\processed_audio\Actor_14\03-01-06-02-02-01-14.wav
-403.3322,16.080677,-43.5881,-8.292545,-22.083553,-27.974245,-13.066527,-28.772926,-5.911733,-4.1737947,-16.751629,2.5244346,1.9216852,data\processed_audio\Actor_14\03-01-06-02-02-02-14.wav
-470.34473,46.08804,-7.936092,6.154127,-11.601599,-9.805568,-19.999117,-18.90909,-9.822874,-7.8266253,-5.6376886,-8.728478,-3.244282,data\processed_audio\Actor_14\03-01-07-01-01-01-14.wav
-525.1226,71.10063,-6.4573874,-0.96832174,-14.618956,-16.829908,-17.140768,-20.664545,-7.175531,-12.459741,-2.8413267,-4.228688,-10.383391,data\processed_audio\Actor_14\03-01-07-01-01-02-14.wav
-585.44073,42.551437,8.344264,1.9103328,-5.4992294,-4.522886,-8.653519,-10.238417,-5.725717,-9.494922,-3.2940125,-3.865832,-6.1327252,data\processed_audio\Actor_14\03-01-07-01-02-01-14.wav
-473.7004,59.763966,-2.4639382,2.9238682,-21.601055,-14.263809,-17.32485,-23.326317,-10.853581,-13.5849905,-10.824496,-4.367814,-8.415279,data\processed_audio\Actor_14\03-01-07-01-02-02-14.wav
-465.50385,36.265068,-20.241049,8.983751,-24.191248,-17.008125,-16.735313,-24.656298,-7.432116,-2.1772,-5.737505,1.4430425,-7.7362976,data\processed_audio\Actor_14\03-01-07-02-01-01-14.wav
-518.3342,46.194996,-11.55245,7.2942166,-18.161993,-7.78963,-19.310444,-25.299913,-4.0884724,-10.546008,0.45864332,-5.453425,-6.5339823,data\processed_audio\Actor_14\03-01-07-02-01-02-14.wav
-519.5385,50.1834,2.579494,6.782206,-13.423403,-11.9227915,-18.545992,-14.828361,-6.2487226,-9.496373,-7.769237,-5.4908795,-6.9214454,data\processed_audio\Actor_14\03-01-07-02-02-01-14.wav
-427.52768,66.57356,-15.390383,-1.5191551,-26.424627,-20.802969,-25.337147,-37.5586,-8.314917,-16.454224,-11.811336,-4.607322,-16.896767,data\processed_audio\Actor_14\03-01-07-02-02-02-14.wav
-602.76056,59.88858,-8.126012,10.800016,-15.720595,-9.080711,-9.667454,-11.954629,-4.809586,-8.306744,-6.596211,-10.015064,-4.5780683,data\processed_audio\Actor_14\03-01-08-01-01-01-14.wav
-526.9591,71.835594,-15.082483,6.3074365,-17.09408,-14.337128,-11.4587345,-13.991079,-7.025836,-7.9915977,-8.652746,-11.11278,-5.6403255,data\processed_audio\Actor_14\03-01-08-01-01-02-14.wav
-583.2512,51.289036,-4.370049,6.8903866,-12.897024,-11.8144655,-15.964538,-15.862224,-4.5218115,-11.510229,-7.156289,-7.1329937,-4.984641,data\processed_audio\Actor_14\03-01-08-01-02-01-14.wav
-486.44385,73.38818,-13.3528385,3.5409534,-19.825403,-17.520182,-21.611885,-18.030138,-7.6778316,-14.346062,-12.128947,-13.675388,-9.32974,data\processed_audio\Actor_14\03-01-08-01-02-02-14.wav
-583.993,56.303833,-6.4189463,0.24978775,-13.270734,-9.282801,-1.9091728,-12.0085125,-7.2124963,-4.4442997,-7.3252497,-8.125274,-3.9412317,data\processed_audio\Actor_14\03-01-08-02-01-01-14.wav
-451.90237,69.11334,-24.466375,-3.685734,-22.372435,-19.258186,-13.482943,-22.977062,-7.7692876,-12.119504,-14.548066,-4.532869,-8.245923,data\processed_audio\Actor_14\03-01-08-02-01-02-14.wav
-494.14145,50.712673,-13.7549,-2.174752,-17.29573,-16.673279,-14.674906,-19.65334,-6.6989384,-11.743074,-10.293135,-10.737735,-4.579919,data\processed_audio\Actor_14\03-01-08-02-02-01-14.wav
-508.22324,44.88315,-2.9901006,6.400041,-13.315593,-12.547942,-14.25999,-16.037506,-6.0620513,-11.586674,-10.977667,-10.491371,-5.6742625,data\processed_audio\Actor_14\03-01-08-02-02-02-14.wav
-629.6445,71.225235,-2.4786127,12.760766,10.985049,-2.217712,1.2233778,-1.9086226,-3.8918397,-1.4021201,-1.5660031,0.4052189,-0.92525595,data\processed_audio\Actor_15\03-01-01-01-01-01-15.wav
-652.52057,70.94076,0.6936232,16.555927,11.22353,-1.0485312,4.8881793,1.9456762,-1.4946315,-0.09365025,0.96264935,2.355123,0.974037,data\processed_audio\Actor_15\03-01-01-01-01-02-15.wav
-637.1966,74.69305,2.73375,13.822311,12.862218,2.0294435,3.4205306,0.9150797,-1.6822116,-0.90321195,0.57517606,3.4628086,1.4197326,data\processed_audio\Actor_15\03-01-01-01-02-01-15.wav
-628.2116,72.835175,2.9904938,14.778995,11.388406,-0.8027088,4.2237177,-1.8362124,-3.1011937,0.73026603,-0.6401583,2.1386676,1.3122256,data\processed_audio\Actor_15\03-01-01-01-02-02-15.wav
-655.04974,79.933945,5.9811926,14.701413,10.709935,0.62554216,2.0499766,2.6208262,0.51920485,-0.7026592,1.8953726,4.1993933,-1.3047905,data\processed_audio\Actor_15\03-01-02-01-01-01-15.wav
-652.8467,70.87109,3.54522,17.136154,9.353219,1.2848539,2.6857026,-2.5578463,1.1245533,-1.8251361,0.11431999,5.407118,-2.2347834,data\processed_audio\Actor_15\03-01-02-01-01-02-15.wav
-612.90186,76.05822,-1.8337342,18.740253,8.861483,2.3302424,1.6388512,-3.306379,-2.3259263,-2.5232863,-0.8221855,8.691334,-2.8815224,data\processed_audio\Actor_15\03-01-02-01-02-01-15.wav
-645.07794,70.4048,7.6445417,13.903557,11.57909,1.1963137,2.2101088,0.8144136,-1.9542631,-2.6703706,-0.9474586,4.49719,-1.39115,data\processed_audio\Actor_15\03-01-02-01-02-02-15.wav
-652.10535,73.76744,6.498764,14.436943,9.522214,0.36757386,1.2733124,0.8416289,0.1952245,-2.4090815,1.8816588,3.963983,-2.4853354,data\processed_audio\Actor_15\03-01-02-02-01-01-15.wav
-640.85114,78.15922,7.769514,17.347347,10.001785,1.407945,3.1975865,1.857,0.013268087,-0.916561,1.7166642,3.775953,-1.0539895,data\processed_audio\Actor_15\03-01-02-02-01-02-15.wav
-622.7981,85.738434,10.121019,19.79396,10.528524,1.3042092,4.514675,-0.4385253,-1.3596288,-3.0709276,-1.7771728,3.8496454,-1.5603396,data\processed_audio\Actor_15\03-01-02-02-02-01-15.wav
-632.27844,72.004585,8.002579,19.221457,9.483181,5.6496744,1.9873801,-2.1528904,1.2669374,-0.11818098,-1.0436846,5.159336,-3.8619106,data\processed_audio\Actor_15\03-01-02-02-02-02-15.wav
-606.87775,73.41928,-10.32171,15.056269,12.47535,-4.7371225,-0.62342566,-0.28162757,-6.8228483,0.6535517,1.5528237,0.7595951,0.09348757,data\processed_audio\Actor_15\03-01-03-01-01-01-15.wav
-597.50745,70.692856,-5.9607253,14.825008,11.696196,-2.6807122,2.8890176,0.4349203,-4.680702,1.3655331,0.7971397,3.1068065,0.5292591,data\processed_audio\Actor_15\03-01-03-01-01-02-15.wav
-605.14105,71.94926,-7.6529164,15.361006,15.382956,0.25612593,-0.6892457,-1.1454607,-2.877264,-0.6289832,1.3289963,2.3461845,-0.17248465,data\processed_audio\Actor_15\03-01-03-01-02-01-15.wav
-588.483,72.045105,-7.3479705,14.527818,15.195718,-2.6851318,-2.039675,-0.15163757,-5.77259,-2.3601267,-0.5034153,3.1994078,-0.08903671,data\processed_audio\Actor_15\03-01-03-01-02-02-15.wav
-528.149,52.65635,-3.1163416,19.210133,12.185422,1.3234454,4.652897,5.426922,-1.4373403,6.3369536,1.8943939,5.0208144,3.7497559,data\processed_audio\Actor_15\03-01-03-02-01-01-15.wav
-528.1962,69.324486,-14.069067,17.188885,15.622666,-4.567707,0.7557569,2.3573265,-7.4880414,2.4563825,2.8237915,1.3478945,-0.29288477,data\processed_audio\Actor_15\03-01-03-02-01-02-15.wav
-493.73367,60.175472,-11.716574,14.146004,13.117922,-5.6641116,-1.3745453,-0.55171436,-7.98649,2.2582579,-0.38171202,1.0567511,-0.45223042,data\processed_audio\Actor_15\03-01-03-02-02-01-15.wav
-550.7052,61.08832,-15.1348915,17.261023,12.021818,-5.1063957,-1.2951984,-0.9920096,-6.846798,1.8836432,2.3652155,2.2227995,-1.2162424,data\processed_audio\Actor_15\03-01-03-02-02-02-15.wav
-611.669,69.0647,-0.88673127,15.405151,13.040918,-4.05915,3.3907151,-1.4267778,-2.526314,1.0717099,-1.3602123,0.22056663,-0.6931215,data\processed_audio\Actor_15\03-01-04-01-01-01-15.wav
-664.4438,69.062546,4.9995685,18.13233,17.98613,1.2531836,9.114824,0.14769687,0.21939236,5.572013,2.3131123,7.021077,3.0981987,data\processed_audio\Actor_15\03-01-04-01-01-02-15.wav
-620.592,63.214306,-0.56003594,15.361268,14.966698,1.1598564,2.6053967,0.6476943,-0.6103114,1.8186955,1.5148523,4.1816654,3.2675622,data\processed_audio\Actor_15\03-01-04-01-02-01-15.wav
-622.9617,76.77095,0.73622066,15.932102,15.765396,0.5661548,3.7402833,-2.2794745,-2.44113,2.2706037,-0.288017,-0.81699884,-0.9020436,data\processed_audio\Actor_15\03-01-04-01-02-02-15.wav
